Blog\place\continue\user\far\should\seen\other\something\which\do\want\become\don\ask\enough\here\questions\re\asked\often\there\only\course\right\who\doesn\especially\post\his\job\start\own\business\after\he\even\him\down\first\service\help\people\support\anyone\our\hard\way\able\work\your\know\making\most\ve\never\m\going\make\mean\part\personal\experience\made\will\times\those\still\ways\us\week\so\question\run\company\product\too\same\used\itself\great\always\kind\design\no\small\also\says\must\thing\wouldn\really\just\had\would\come\then\trying\d\say\such\back\took\twitter\stories\before\long\today\into\morning\monday\did\many\bad\things\each\didn\every\april\got\problem\like\trump\isn\favorite\best\me\sunday\house\some\money\world\night\love\pretty\up\my\am\old\man\does\big\getting\lot\time\kids\off\longer\than\give\live\out\easy\sometimes\turn\ever\coming\america\remember\much\school\because\read\point\white\less\them\else\little\now\internet\left\hour\feel\maybe\sure\open\call\her\she\year\everything\think\years\ago\blog\data\been\these\past\few\months\nothing\two\media\ll\later\second\where\reading\person\might\over\found\site\group\watch\see\its\facebook\behind\whether\web\let\version\series\york\stay\friends\well\went\last\around\life\end\writing\original\through\were\better\interesting\bit\rather\go\least\seems\list\stuff\any\high\appeared\next\case\online\access\president\short\recently\share\built\try\real\use\day\good\cost\days\why\they\once\someone\photos\may\san\california\important\four\five\social\possible\nbsp\matter\early\soon\example\set\said\yet\put\doing\though\probably\google\app\called\actually\while\future\news\phone\number\services\together\show\idea\website\take\top\different\link\using\another\both\based\body\look\via\home\very\find\free\get\could\create\need\comes\full\screen\happens\name\smart\living\changing\perhaps\search\results\simple\aren\already\change\game\lost\makes\street\content\tools\since\users\won\against\nearly\email\talk\software\team\line\between\deep\space\seven\war\according\during\story\three\everyone\power\having\being\apple\shows\started\until\th\water\family\buy\climate\keep\looking\movie\video\available\stop\report\security\program\forward\wanted\information\book\tell\public\came\community\project\build\means\update\hope\month\along\recent\women\u\children\check\e\head\amazon\article\million\again\videos\issue\billion\lose\system\taking\without\com\done\music\almost\self\tv\american\review\cover\whole\john\face\thought\happened\pro\state\told
The Dish	1	33	0	0	4	0	2	0	2	4	1	2	4	0	1	2	1	2	0	2	3	3	0	0	5	1	0	4	11	1	0	1	0	2	3	5	0	1	4	0	0	5	2	2	6	1	0	1	3	13	7	0	5	3	2	1	2	2	0	3	1	0	2	6	1	3	2	0	3	1	6	2	0	0	0	1	2	0	1	0	1	0	0	6	0	0	0	0	1	0	0	4	4	1	0	7	0	1	1	0	3	1	0	0	1	7	1	1	2	0	2	3	1	3	0	3	1	0	0	1	0	0	1	2	0	11	0	2	1	1	8	0	7	0	7	17	2	3	1	0	2	0	0	6	0	0	0	4	0	1	3	0	0	0	0	0	2	1	2	0	1	11	0	0	1	0	1	2	2	3	0	0	0	1	0	2	0	1	1	3	0	1	12	2	6	0	6	5	3	0	0	2	1	0	3	0	0	0	35	1	1	3	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	3	5	1	3	3	1	4	1	2	0	0	1	3	2	0	0	0	1	1	0	1	1	0	0	1	4	4	0	0	0	1	1	12	0	0	0	5	8	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	4	0	4	1	0	1	1	2	0	0	0	0	0	0	2	0	1	0	0	0	3	0	1	0	1	0	0	2	0	0	0	3	0	1	1	2	0	2	1	0	0	0	0	0	0	0	0	2	0	2	0	1	2	0	0	0	2	0	0	0	2	0	2	0	1	1	0	4	2	0	0	0	1	0	0	3	3	2	2	4	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	1	0	4	0	1	0	0	0	0	0	1	4	0	0	1	0	3	0	0	0	1	0	0	1	0	0	1	1	0	1	1	2	1	0	0	1	0	1	0	0	2	0	1	3	2	0	0	0	1
WIL WHEATON dot NET	3	0	0	2	7	2	4	11	9	21	7	0	10	0	4	9	1	9	2	1	16	2	0	8	17	3	2	7	3	0	1	4	0	6	21	6	5	9	8	0	1	9	0	1	9	10	3	4	8	11	14	4	7	19	3	28	11	13	2	1	0	1	5	10	2	3	5	2	1	4	49	1	2	0	0	4	1	1	0	3	4	9	2	5	3	4	0	0	7	3	9	17	10	10	2	1	6	9	2	1	9	3	0	3	8	3	3	13	2	0	6	2	1	5	0	5	7	0	12	0	16	0	4	1	10	37	0	2	9	3	11	5	7	4	17	103	9	6	4	2	4	2	5	13	4	3	1	5	4	1	18	0	0	0	11	2	0	2	9	0	22	4	3	1	0	9	1	5	13	0	0	0	13	6	2	1	1	5	11	3	8	17	2	4	0	0	20	4	2	4	8	2	1	2	5	3	1	4	2	4	0	7	2	0	0	0	9	4	5	3	0	0	3	3	2	0	0	2	3	3	8	7	6	2	5	0	5	11	4	0	3	1	4	1	1	0	3	4	1	0	1	1	0	2	0	1	1	3	0	5	4	2	9	15	1	2	3	11	1	7	2	1	0	1	2	1	2	3	0	2	2	3	2	0	1	6	1	3	10	3	2	0	0	3	1	3	1	1	1	2	0	2	6	1	0	7	0	1	2	0	2	4	0	0	4	0	3	2	2	1	13	4	0	3	0	3	0	2	1	0	2	0	0	0	0	0	2	6	1	5	2	2	2	0	0	8	0	0	2	1	0	1	0	0	2	1	0	0	2	0	0	0	18	0	2	0	1	8	0	1	3	6	2	4	0	2	0	4	2	0	1	4	1	0	0	0	0	5	0	1	3	0	2	1	2	0	1	0	3	0	1	1	0	0	2	1	0	2	0	0	0	4	0	0	0	0	0	0	5	0	3	0	3	3	0	0	0	0	0	0	2	3	0	0	0	0
456 Berea Street	0	0	0	0	0	1	0	0	4	5	1	0	4	0	1	2	0	0	0	2	6	1	1	0	1	1	0	4	0	0	0	1	0	3	0	3	0	4	0	0	2	3	1	1	0	0	1	0	1	1	0	2	3	3	1	0	1	5	0	1	0	0	0	5	0	1	0	2	0	0	6	0	0	0	0	2	1	2	0	1	1	0	2	2	2	1	0	0	0	0	3	1	1	0	1	1	1	3	0	0	0	0	0	0	2	1	0	1	0	0	0	4	0	1	2	1	2	0	0	3	3	0	3	0	1	2	0	0	5	0	0	0	0	0	2	3	0	0	0	0	0	1	1	0	0	0	0	6	1	0	1	1	2	0	2	0	0	0	0	0	1	10	0	0	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	3	1	2	0	5	3	1	0	0	0	0	1	0	0	0	0	1	0	0	0	4	1	2	0	0	4	7	0	1	0	4	0	0	0	0	0	0	4	0	0	0	0	0	1	0	1	3	0	0	2	0	1	3	0	1	0	3	0	0	0	1	0	0	0	1	0	1	0	0	0	9	0	1	0	0	2	1	0	0	0	5	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	1	2	5	1	3	0	1	0	0	6	0	0	1	1	0	2	1	0	3	1	12	6	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Autoblog	0	37	0	0	0	0	1	0	0	3	0	0	0	0	0	2	0	0	0	0	1	0	0	3	3	0	0	0	0	0	1	0	0	6	1	1	0	3	4	0	0	0	0	0	40	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	1	3	0	0	0	0	0	1	0	0	1	0	2	3	3	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	4	1	0	0	0	3	0	0	0	0	6	0	0	0	0	1	0	3	0	3	3	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	5	0	0	0	1	3	0	0	0	3	0	3	0	8	3	0	3	0	0	3	0	0	0	0	1	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	1	0	0	2	3	0	0	0	0	1	0	4	0	0	0	0	3	0	0	0	4	0	39	0	0	3	0	0	0	4	39	8	0	3	0	0	0	2	7	0	1	0	1	0	0	2	0	3	0	2	0	1	3	0	0	0	0	0	3	0	0	0	0	39	1	1	0	0	0	0	0	0	3	0	0	45	0	0	3	0	0	3	0	0	3	3	0	0	0	3	0	0	1	156	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	3	0	0	0	0	3	3	2	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	3	0	0	39	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	3	0	0	0	12	0	1	3	0	3	0	1	0	4	0	0	3	3	0	0	0	0	0	3	0	1	0	6	3	0	0	0	0	0	0	3	0
The Write News	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	3	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	15	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1
blog maverick	0	0	0	0	1	0	1	0	1	3	0	0	2	0	0	0	0	0	0	0	4	0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	1	3	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	3	2	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	2	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	1	2	2	2	0	0	2	0	0	3	3	0	0	1	0	1	4	0	0	0	0	0	1	0	2	0	0	0	4	0	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	2	1	0	1	0	0	0	2	2	1	0	1	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	1	2	0	0	1	1	0	0	0	0	2	0	0	2	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	4	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	4	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
Boing Boing	1	0	0	1	0	1	10	3	10	4	2	0	1	0	2	4	0	4	0	1	2	5	4	0	12	3	0	4	12	1	0	6	0	10	14	6	3	5	4	6	1	5	5	0	3	2	3	2	8	12	1	5	5	3	2	4	2	7	0	2	0	2	2	8	0	5	1	0	1	2	7	0	0	4	1	1	2	3	0	0	1	0	1	6	2	9	5	2	0	1	1	9	10	5	2	11	0	5	3	2	5	1	7	1	4	2	4	8	0	0	1	4	1	2	0	6	2	3	1	0	11	1	0	2	2	4	2	1	6	3	5	1	0	1	7	5	1	1	4	0	2	0	3	4	0	10	2	4	0	0	10	3	5	0	1	3	4	1	2	0	4	30	1	2	0	13	2	2	1	1	1	2	0	0	4	2	2	5	3	4	1	3	2	1	0	3	0	6	0	1	0	0	4	0	2	0	0	2	1	2	1	4	1	0	0	3	3	5	5	1	0	0	0	1	2	0	0	0	2	1	3	5	0	0	1	0	1	7	0	0	1	1	0	2	1	1	0	5	2	0	1	0	4	2	0	1	0	1	2	1	1	1	5	5	1	3	0	17	2	2	0	6	2	1	0	1	1	0	1	0	1	2	2	0	1	4	3	3	1	1	0	0	0	1	0	2	0	2	0	0	3	0	1	0	2	2	0	3	0	2	0	2	1	2	0	7	0	1	0	2	6	2	1	4	1	4	1	2	2	0	2	2	2	0	0	0	0	2	0	6	1	2	0	2	1	2	6	0	0	1	1	0	2	0	0	1	0	5	2	0	2	4	1	2	0	1	0	4	1	2	2	1	1	4	1	1	0	1	0	1	11	1	0	3	0	1	0	3	1	0	0	2	0	2	3	0	1	2	0	2	0	0	1	0	0	3	0	3	1	1	2	3	4	0	1	0	1	2	4	3	0	7	0	0	0	2	0	0	1	0	0	0	1	1	3	1
BuzzMachine	0	0	0	0	1	1	3	0	1	0	0	0	0	0	3	2	0	0	1	0	2	0	0	2	7	0	0	15	6	2	0	0	0	1	0	1	1	0	15	0	0	0	0	0	4	0	1	0	1	1	0	0	2	4	1	4	0	2	0	0	0	0	1	2	2	0	1	0	1	1	3	0	1	1	0	0	0	1	1	0	0	0	0	5	0	1	0	0	0	0	0	6	1	1	0	3	2	1	1	0	0	1	1	1	0	1	1	1	0	0	1	0	1	0	0	0	2	0	0	5	2	5	0	0	0	4	0	1	0	1	4	0	0	0	2	3	2	1	0	1	0	0	1	0	2	0	0	1	1	0	0	0	0	0	3	0	2	0	0	2	1	0	0	0	0	1	1	0	1	5	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	3	3	1	0	0	0	0	0	11	1	0	0	1	1	0	1	0	1	0	0	0	4	2	9	0	1	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	3	0	0	1	0	0	0	2	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	1	1	0	5	1	0	2	0	0	0	0	0	0	0	0	0	0	6	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0
Captain's Quarters	0	0	0	0	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	6	0	1	0	0	3	6	1	1	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	3	1	0	0	2	0	0	1	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	3	1	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	1	3	0	1	0	1	1	0	0	1	0	0	0	0	0	1	2	0	0	1	1	1	0	1	0	1	2	0	0	0	0	1	0	0	1	0	1	0	2	0	0	4	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	1	0	2	0	1	1	2	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	4	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	2	1
COOL HUNTING	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	1	0	1	0	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Copyblogger	0	10	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	3	0	0	3	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	1	10	1	0	1	0	0	0	1	0	0	2	10	0	0	0	0	1	1	0	2	0	2	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	3	0	0	1	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Latest from Crooks and Liars	0	0	0	3	1	0	4	1	2	1	0	1	0	0	0	2	0	3	1	0	0	4	0	3	6	1	0	2	12	5	0	3	1	1	14	4	3	1	0	0	2	1	0	0	1	0	1	2	0	5	3	1	2	1	0	0	0	1	1	2	0	0	1	1	1	1	1	0	0	0	9	0	0	2	0	0	0	1	0	2	0	0	0	4	0	1	0	0	2	0	2	4	2	4	0	1	0	1	0	0	2	0	4	0	2	2	2	4	1	2	1	2	0	1	0	1	0	3	2	0	3	3	1	0	0	5	0	0	0	1	0	0	0	0	1	1	1	2	3	1	1	1	1	0	0	2	0	1	0	0	3	0	0	0	2	3	0	0	1	0	2	6	0	3	0	2	0	1	1	0	0	1	1	0	0	1	0	2	3	1	1	1	2	2	0	0	2	1	1	0	0	0	1	3	0	1	0	2	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	0	0	1	0	0	0	0	3	4	0	3	2	1	1	0	1	0	2	1	0	0	1	0	0	0	3	1	0	0	3	2	1	0	1	5	0	2	1	0	0	2	0	0	0	0	0	0	0	3	1	0	0	2	0	0	0	2	1	1	0	3	0	2	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	2	0	0	1	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	3	3	0	0	2	1	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	2	0	1	1	2	1	0	0	3	1	1	0	0	0	2
Deadspin	1	0	0	1	0	0	3	0	2	2	1	0	1	1	1	2	0	2	0	0	2	3	0	2	2	0	0	0	2	1	0	0	0	2	1	3	2	6	1	0	0	0	0	0	2	0	4	0	0	7	1	1	2	0	1	0	4	0	0	2	0	0	0	3	0	1	2	0	1	1	2	1	3	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	5	0	2	0	2	1	0	0	0	1	1	0	0	1	3	1	3	1	2	1	1	0	0	0	1	0	1	1	0	3	0	0	1	5	0	2	0	4	0	1	3	0	1	0	0	0	2	2	0	0	1	3	3	0	7	0	2	0	0	3	0	0	1	1	1	0	2	0	0	2	23	1	0	0	0	1	1	2	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	3	2	0	1	1	1	4	1	0	0	0	2	0	0	1	5	0	1	1	0	2	5	0	0	1	1	1	0	3	0	0	0	2	0	5	1	1	0	0	1	1	3	0	0	0	0	0	1	1	0	0	0	1	0	1	2	2	0	0	1	0	0	0	0	0	0	1	3	0	1	1	4	1	0	0	2	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	4	1	9	2	1	0	0	0	0	0	1	0	0	0	0	0	2	0	4	0	0	0	0	1	0	0	2	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0
Tech	0	0	0	2	0	0	2	0	0	0	0	0	1	0	2	1	0	1	0	0	1	0	0	3	3	0	0	4	2	0	1	1	0	6	1	0	0	1	1	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	2	0	0	2	1	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	1	0	0	0	0	3	0	0	1	1	0	1	0	0	0	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	2	0	0	0	2	0	0	1	1	0	0	1	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	5	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	1	0	1	1	0	4	20	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	1	1	0	1	2	1	0	4	2	0	0	0	1	0	0	0	0	5	0	0	1	0	0	1	0	2	1	1	0	0	0	4	3	1	0	1	0	2	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	9	0	1	2	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	7	0	0	0	0	0	2	0	0	0	0	0	3	1	2	2	0	0	0	0	1	0	0	1	0	1	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	4	0	4	2	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Engadget RSS Feed	0	0	0	0	0	2	2	0	3	0	0	1	1	0	0	0	1	2	0	0	2	1	0	1	0	0	0	1	1	0	0	1	1	2	0	0	0	2	4	3	1	0	0	0	0	0	0	1	0	1	0	2	3	3	0	0	2	2	0	1	0	0	1	12	0	1	2	0	2	2	1	1	1	5	0	1	2	1	0	0	0	0	1	2	1	1	0	0	0	0	0	3	0	2	0	0	0	1	0	0	1	0	2	0	1	0	3	1	2	1	0	1	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	1	3	1	2	0	0	0	0	0	1	2	0	0	0	1	0	1	0	2	2	1	0	2	2	0	0	0	0	1	2	1	1	0	0	0	1	0	0	1	0	0	5	1	0	0	0	0	0	0	1	0	0	5	0	0	2	2	0	1	1	0	0	2	1	1	1	2	1	1	2	0	0	0	2	1	0	0	0	0	0	14	2	0	0	0	1	1	2	1	0	1	0	0	4	2	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	3	0	0	0	0	0	1	1	0	1	3	0	0	1	2	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0	1	1	0	0	0	0	1	1	2	0	0	0	0	1	2	0	2	0	2	0	0	2	0	0	0	0	0	1	2	0	1	0	2	0	0	0	1	0	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0	1	0	2	1	0	0	2	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	1	6	0	1	2	0	1	2	0	1	3	1	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	1	1	1	2	0	1
